experiment,cell_id,rho,n,activation,seed,k,distribution,target_frac,model,config_pair,mu_star,empirical_shift,bound_value,tightness_ratio,sound,delta_T,epsilon_total,k_mgrs,k_random,k_smallest,raw_flips,conservative_flips,source_json_file
acpc_main,acpc-rho0.0-n100-relu-s0,0.0,100,relu,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-relu-s1,0.0,100,relu,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-relu-s2,0.0,100,relu,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-relu-s3,0.0,100,relu,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-relu-s4,0.0,100,relu,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-relu-s5,0.0,100,relu,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-relu-s6,0.0,100,relu,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-relu-s7,0.0,100,relu,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-relu-s8,0.0,100,relu,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-relu-s9,0.0,100,relu,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-sigmoid-s0,0.0,100,sigmoid,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-sigmoid-s1,0.0,100,sigmoid,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-sigmoid-s2,0.0,100,sigmoid,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-sigmoid-s3,0.0,100,sigmoid,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-sigmoid-s4,0.0,100,sigmoid,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-sigmoid-s5,0.0,100,sigmoid,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-sigmoid-s6,0.0,100,sigmoid,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-sigmoid-s7,0.0,100,sigmoid,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-sigmoid-s8,0.0,100,sigmoid,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-sigmoid-s9,0.0,100,sigmoid,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-gelu-s0,0.0,100,gelu,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-gelu-s1,0.0,100,gelu,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-gelu-s2,0.0,100,gelu,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-gelu-s3,0.0,100,gelu,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-gelu-s4,0.0,100,gelu,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-gelu-s5,0.0,100,gelu,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-gelu-s6,0.0,100,gelu,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-gelu-s7,0.0,100,gelu,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-gelu-s8,0.0,100,gelu,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-gelu-s9,0.0,100,gelu,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-tanh-s0,0.0,100,tanh,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-tanh-s1,0.0,100,tanh,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-tanh-s2,0.0,100,tanh,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-tanh-s3,0.0,100,tanh,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-tanh-s4,0.0,100,tanh,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-tanh-s5,0.0,100,tanh,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-tanh-s6,0.0,100,tanh,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-tanh-s7,0.0,100,tanh,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-tanh-s8,0.0,100,tanh,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-tanh-s9,0.0,100,tanh,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-silu-s0,0.0,100,silu,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-silu-s1,0.0,100,silu,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-silu-s2,0.0,100,silu,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-silu-s3,0.0,100,silu,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-silu-s4,0.0,100,silu,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-silu-s5,0.0,100,silu,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-silu-s6,0.0,100,silu,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-silu-s7,0.0,100,silu,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-silu-s8,0.0,100,silu,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n100-silu-s9,0.0,100,silu,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-relu-s0,0.0,200,relu,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-relu-s1,0.0,200,relu,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-relu-s2,0.0,200,relu,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-relu-s3,0.0,200,relu,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-relu-s4,0.0,200,relu,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-relu-s5,0.0,200,relu,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-relu-s6,0.0,200,relu,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-relu-s7,0.0,200,relu,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-relu-s8,0.0,200,relu,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-relu-s9,0.0,200,relu,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-sigmoid-s0,0.0,200,sigmoid,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-sigmoid-s1,0.0,200,sigmoid,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-sigmoid-s2,0.0,200,sigmoid,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-sigmoid-s3,0.0,200,sigmoid,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-sigmoid-s4,0.0,200,sigmoid,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-sigmoid-s5,0.0,200,sigmoid,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-sigmoid-s6,0.0,200,sigmoid,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-sigmoid-s7,0.0,200,sigmoid,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-sigmoid-s8,0.0,200,sigmoid,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-sigmoid-s9,0.0,200,sigmoid,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-gelu-s0,0.0,200,gelu,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-gelu-s1,0.0,200,gelu,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-gelu-s2,0.0,200,gelu,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-gelu-s3,0.0,200,gelu,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-gelu-s4,0.0,200,gelu,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-gelu-s5,0.0,200,gelu,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-gelu-s6,0.0,200,gelu,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-gelu-s7,0.0,200,gelu,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-gelu-s8,0.0,200,gelu,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-gelu-s9,0.0,200,gelu,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-tanh-s0,0.0,200,tanh,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-tanh-s1,0.0,200,tanh,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-tanh-s2,0.0,200,tanh,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-tanh-s3,0.0,200,tanh,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-tanh-s4,0.0,200,tanh,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-tanh-s5,0.0,200,tanh,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-tanh-s6,0.0,200,tanh,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-tanh-s7,0.0,200,tanh,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-tanh-s8,0.0,200,tanh,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-tanh-s9,0.0,200,tanh,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-silu-s0,0.0,200,silu,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-silu-s1,0.0,200,silu,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-silu-s2,0.0,200,silu,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-silu-s3,0.0,200,silu,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-silu-s4,0.0,200,silu,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-silu-s5,0.0,200,silu,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-silu-s6,0.0,200,silu,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-silu-s7,0.0,200,silu,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-silu-s8,0.0,200,silu,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n200-silu-s9,0.0,200,silu,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-relu-s0,0.0,400,relu,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-relu-s1,0.0,400,relu,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-relu-s2,0.0,400,relu,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-relu-s3,0.0,400,relu,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-relu-s4,0.0,400,relu,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-relu-s5,0.0,400,relu,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-relu-s6,0.0,400,relu,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-relu-s7,0.0,400,relu,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-relu-s8,0.0,400,relu,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-relu-s9,0.0,400,relu,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-sigmoid-s0,0.0,400,sigmoid,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-sigmoid-s1,0.0,400,sigmoid,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-sigmoid-s2,0.0,400,sigmoid,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-sigmoid-s3,0.0,400,sigmoid,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-sigmoid-s4,0.0,400,sigmoid,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-sigmoid-s5,0.0,400,sigmoid,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-sigmoid-s6,0.0,400,sigmoid,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-sigmoid-s7,0.0,400,sigmoid,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-sigmoid-s8,0.0,400,sigmoid,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-sigmoid-s9,0.0,400,sigmoid,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-gelu-s0,0.0,400,gelu,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-gelu-s1,0.0,400,gelu,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-gelu-s2,0.0,400,gelu,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-gelu-s3,0.0,400,gelu,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-gelu-s4,0.0,400,gelu,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-gelu-s5,0.0,400,gelu,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-gelu-s6,0.0,400,gelu,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-gelu-s7,0.0,400,gelu,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-gelu-s8,0.0,400,gelu,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-gelu-s9,0.0,400,gelu,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-tanh-s0,0.0,400,tanh,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-tanh-s1,0.0,400,tanh,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-tanh-s2,0.0,400,tanh,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-tanh-s3,0.0,400,tanh,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-tanh-s4,0.0,400,tanh,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-tanh-s5,0.0,400,tanh,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-tanh-s6,0.0,400,tanh,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-tanh-s7,0.0,400,tanh,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-tanh-s8,0.0,400,tanh,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-tanh-s9,0.0,400,tanh,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-silu-s0,0.0,400,silu,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-silu-s1,0.0,400,silu,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-silu-s2,0.0,400,silu,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-silu-s3,0.0,400,silu,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-silu-s4,0.0,400,silu,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-silu-s5,0.0,400,silu,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-silu-s6,0.0,400,silu,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-silu-s7,0.0,400,silu,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-silu-s8,0.0,400,silu,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n400-silu-s9,0.0,400,silu,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-relu-s0,0.0,800,relu,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-relu-s1,0.0,800,relu,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-relu-s2,0.0,800,relu,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-relu-s3,0.0,800,relu,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-relu-s4,0.0,800,relu,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-relu-s5,0.0,800,relu,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-relu-s6,0.0,800,relu,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-relu-s7,0.0,800,relu,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-relu-s8,0.0,800,relu,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-relu-s9,0.0,800,relu,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-sigmoid-s0,0.0,800,sigmoid,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-sigmoid-s1,0.0,800,sigmoid,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-sigmoid-s2,0.0,800,sigmoid,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-sigmoid-s3,0.0,800,sigmoid,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-sigmoid-s4,0.0,800,sigmoid,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-sigmoid-s5,0.0,800,sigmoid,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-sigmoid-s6,0.0,800,sigmoid,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-sigmoid-s7,0.0,800,sigmoid,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-sigmoid-s8,0.0,800,sigmoid,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-sigmoid-s9,0.0,800,sigmoid,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-gelu-s0,0.0,800,gelu,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-gelu-s1,0.0,800,gelu,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-gelu-s2,0.0,800,gelu,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-gelu-s3,0.0,800,gelu,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-gelu-s4,0.0,800,gelu,4,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-gelu-s5,0.0,800,gelu,5,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-gelu-s6,0.0,800,gelu,6,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-gelu-s7,0.0,800,gelu,7,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-gelu-s8,0.0,800,gelu,8,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-gelu-s9,0.0,800,gelu,9,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-tanh-s0,0.0,800,tanh,0,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-tanh-s1,0.0,800,tanh,1,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-tanh-s2,0.0,800,tanh,2,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
acpc_main,acpc-rho0.0-n800-tanh-s3,0.0,800,tanh,3,,,,,,,0.0,0.0,,True,,,,,,,,v3_acpc_experiment.json
